merit_score
47.49961966258181
48.68913410536264
57.91272350352081
55.63553836538253
62.84683200121599
70.56750018606608
73.63143237609424
58.81805810792167
63.29837959206419
37.52627028290922
48.56321618445431
61.84916628561723
57.51159408371528
29.0145938850175
53.82344648968129
48.69093676868196
52.07575376642504
73.70557137209366
46.02594899416929
70.74581668677698
62.16161820744819
51.2275371816628
39.6737049722399
82.29968942362854
90.00127333199498
59.54346766107179
82.50466935180347
56.842811465061
62.627628305572
65.3515921154683
39.62429667286992
59.90687373906253
48.19362974825012
53.3405718827357
98.59849255668921
71.7012541837562
65.13897309132
80.19129014680698
86.20861310917763
58.876194228397
75.71128389575388
46.29049758236185
57.07010249299778
62.49206367115388
2.783735129854375
65.54983596416737
32.02281964834695
54.98169076901115
52.60810072605058
47.56411514272084
47.71910937118119
28.83174086654893
58.20875020646356
50.03218699791947
52.33795123416604
62.75426416607428
67.10349357470304
60.86538534247036
54.95969720046456
58.73809131713233
53.99197606592964
56.5096362019844
62.52167308677162
67.42929518999541
64.58833837991102
34.3451928618418
27.18492742628134
49.79584076889142
67.87462287783643
51.38651340559518
69.975682503366
37.80365460238422
42.12321678329393
55.11695480850675
66.91006110662298
47.37157338612224
51.78849121915308
97.91555338950795
22.50289454441305
46.7604556201795
60.11451230260269
59.67293012897933
56.00657620301278
47.72173020712317
83.94349776274186
80.83449238443656
75.37447995954184
52.87105221311063
85.83485967384033
41.02560114170293
37.13211100210222
52.39538286591787
80.91051980061296
70.7436912726929
63.6722772265112
85.86534569047137
74.45550350563178
43.06678583263206
97.83666196205384
55.86099832212015
39.49470534405138
54.77926538458695
66.32658256994108
51.09661482204431
74.3035002609535
77.41992913060774
50.93402365183545
59.69537959199473
41.74844290429346
53.82857649821648
62.31207082110277
42.70462843890564
46.54916479090129
40.64229123982598
52.79904897420058
66.60430511468851
29.68931202961393
68.0511392950207
76.40590136695128
52.67030752522161
61.71626160778995
70.81976715471401
36.971006492714
66.04934747972538
59.14615817908415
19.40814761034045
68.11623669900534
82.72876872321484
85.19278578105045
41.17336503292702
46.55554125280046
55.39636882505655
53.07829525720715
55.66398227655986
73.67003015367932
83.74401062200711
62.61775686769775
83.243367264204
92.23280438793697
88.97833250806994
46.82596568317792
57.25350145000638
59.91841826122469
52.48464598675693
27.77798344373313
78.99774464357175
52.61627165189773
67.05235990192095
79.3723156290788
60.25540392217886
48.92136006983711
63.79210867323354
42.91175618906627
94.99391788158577
32.27910033001131
49.54930724229686
42.61809563234254
71.29652865744632
80.53418076852948
57.35100887251559
61.62424055997974
87.60652399866578
60.35190425217792
74.97922566965966
75.65870776971188
43.45125605194369
53.38758165113049
60.30947532994708
21.01298483775575
28.69851450207961
52.31297741195232
53.32447959886525
69.75880938535313
37.97866364984226
53.37531391110809
55.54593169163047
84.20965250595268
61.06650351459034
46.20590168292672
79.28078911118897
47.42892827678044
74.1197487092189
64.31693887986134
53.57788848731647
65.7227570070313
72.01899598465513
43.71361529301389
61.43744213221834
48.80753077565203
83.8072904635902
71.06916316044924
72.0653226780024
66.62069424126982
56.90561874113293
37.40760274486504
16.04574652965636
69.0945487072614
78.40153301440566
74.25817232292914
37.73981872869511
69.40101888991566
51.22593718157508
80.30889740393826
58.41422346931975
62.27971386875382
31.34603841561882
38.23061962949757
46.95373044524169
46.10565468465074
42.78183728192594
47.48765616447189
40.65060729446122
27.38989082070484
87.84794775943688
96.63109675276401
92.61492379448464
43.24186566405076
79.87036920263371
46.32305344619128
51.22445291717213
43.07530337588965
54.13482083720915
47.2549146342177
49.20801564267362
37.92327496938164
36.18890636150191
66.9595999736588
84.04042618790335
64.59655976798429
65.58568180337488
56.10260780348912
70.78716966122755
38.02837374878033
46.62635207364328
66.96366435845836
57.14070840785207
55.06865248238596
28.97967109903805
92.95745592965514
36.90243033639297
48.96610727218855
65.00657056194072
47.56805659890489
49.63923984118442
74.65791108084537
60.53225315931636
55.94224643872779
59.45281945021284
36.99605743218359
